HkeyDateTime,Status
20250526053452,Close
20250526053453,Close
20250526053455,Close
20250526053455,Close
20250526053456,Close
20250526053456,Close
20250526053459,Close
20250526053500,Close
20250526053501,Close
20250526053638,Close
20250526053640,Close
20250526053641,Close
20250526053643,Close
20250526053646,Discrepancy
20250526053707,Open
20250526053707,Open
20250526053708,Open
20250526053740,Open
320250526053957,Alarm
320250526050110,Normal
20250526050202,Open
20250526050223,Open
20250526050226,Open
20250526050227,Open
20250526050234,Open
20250526050426,Open
20250526050427,Open
20250526050430,Open
20250526050430,Discrepancy
20250526050430,Open
20250526050431,Open
20250526050431,Open
20250526050432,Open
20250526050432,Open
20250526050433,Open
20250526050433,Open
20250526050438,Open
20250526050439,Open
20250526050444,Open
20250526050445,Open
20250526050450,Open
20250526050455,Open
20250526050500,Open
20250526050507,Open
20250526050513,Open
20250526050524,Open
20250526050529,Open
20250526050543,Open
20250526050543,Open
20250526050545,Open
20250526050545,Open
20250526050547,Open
20250526050548,Open
20250526050548,Open
20250526050555,Open
20250526050908,Close
20250526050911,Close
20250526050924,Open
20250526050933,Open
20250526050938,Open
20250526050946,Close
20250526051039,Close
20250526051043,Close
20250526051051,Open
20250526051218,Open
20250526051349,Open
20250526052107,Close
20250526052126,MidTravel
20250526052232,Open
20250526052247,Open
20250526052254,Close
20250526052547,Open
20250526052633,Open
20250526052912,Open
20250526053213,Open
20250526053227,Event
20250526053233,Close
20250526053237,Close
20250526053237,Close
20250526053242,Close
20250526053244,Open
20250526053244,Open
20250526053245,Open
20250526053245,Open
20250526053246,Open
20250526053249,Open
20250526053250,Open
20250526053445,Open
20250526053445,Open
20250526053446,Open
20250526053447,Open
20250526053447,Open
20250526053448,Open
20250526053448,Open
20250526053448,Open
20250526053449,Open
20250526053450,Open
20250526053450,Close
20250526053450,Close
20250526053450,Close
20250526053450,Open
20250526053451,Open
20250526053452,Open
20250526053452,Open
20250526053453,Open
20250526053454,Open
20250526053455,Open
20250526053456,Open
20250526053456,Open
20250526053459,Open
20250526053500,Open
20250526053501,Open
20250526053637,Open
20250526053640,Open
20250526053641,Open
20250526053643,Open
20250526053646,Open
20250526053658,Close
20250526053707,Close
20250526053708,Close
320250526053736,Normal
20250526053747,Stopped
20250526054325,Open
20250526054412,Normal
20250526050159,Open
20250526050202,Open
20250526050225,Open
20250526050226,Open
20250526050227,Open
20250526050414,Open
20250526050426,Open
20250526050427,Open
20250526050430,Close
20250526050430,Open
20250526050430,Open
20250526050431,Open
20250526050431,Open
20250526050432,Open
20250526050432,Open
20250526050433,Open
20250526050433,Open
20250526050439,Open
20250526050439,Open
20250526050444,Open
20250526050447,Open
20250526050453,Open
20250526050458,Open
20250526050504,Open
20250526050508,Open
20250526050513,Open
20250526050525,Open
20250526050542,Open
20250526050543,Open
20250526050543,Open
20250526050545,Open
20250526050545,Open
20250526050547,Open
20250526050548,Open
20250526050549,Open
20250526050556,Open
20250526050911,Close
20250526050912,Close
20250526050930,Open
20250526050934,Open
20250526050945,Open
20250526051005,Close
20250526051040,Close
20250526051043,Open
20250526051108,Open
20250526051253,Close
320250526051426,Alarm
20250526052107,Close
20250526052149,Open
20250526052232,Open
20250526052247,Close
20250526052254,Close
20250526052601,Open
320250526052646,Normal
320250526052954,Alarm
20250526053214,Open
20250526053232,Close
20250526053233,Close
20250526053237,Close
20250526053237,Close
20250526053243,Close
20250526053244,Open
20250526053244,Open
20250526053245,Open
20250526053246,Open
20250526053248,Open
20250526053250,Open
20250526053330,Open
20250526053445,Open
20250526053445,Open
20250526053446,Open
20250526053447,Open
20250526053447,Open
20250526053448,Open
20250526053448,Open
20250526053448,Open
20250526053449,Open
20250526053450,Open
20250526053450,Close
20250526053450,Close
20250526053450,Discrepancy
20250526053450,Open
20250526053451,Open
20250526053452,Open
20250526053452,Open
20250526053453,Open
20250526053455,Open
20250526053455,Open
20250526053456,Open
20250526053456,Open
20250526053459,Open
20250526053500,Open
20250526053501,Open
20250526053638,Open
20250526053640,Open
20250526053641,Open
20250526053643,Open
20250526053646,Open
20250526053707,Close
20250526053707,Close
20250526053708,MidTravel
20250526053739,Close
320250526053957,Alarm
20250526054325,Open
220250526054443,Event
20250526050042,Normal
20250526050201,Close
320250526050208,Alarm
20250526050225,Close
20250526050226,Close
20250526050232,Close
20250526050414,Close
20250526050427,Close
20250526050429,Close
20250526050430,Open
20250526050430,Close
20250526050431,Close
20250526050431,Close
20250526050431,Close
20250526050432,Close
20250526050432,Close
20250526050433,Close
20250526050434,Close
20250526050439,Close
20250526050439,Close
20250526050444,MidTravel
20250526050447,Close
20250526050454,Close
20250526050459,Close
20250526050505,Close
20250526050508,Close
20250526050520,Close
20250526050529,Close
20250526050542,Close
20250526050543,Close
20250526050544,Close
20250526050545,Close
20250526050547,Close
20250526050547,Close
20250526050548,Close
20250526050550,Close
20250526050716,Running
20250526050911,Open
20250526050922,Close
20250526050930,Close
20250526050936,Close
20250526050946,Open
320250526051016,Normal
20250526051041,Open
20250526051048,Close
20250526051115,Close
20250526051300,Event
20250526051940,Running
320250526052124,Normal
20250526052159,Close
20250526052234,Close
20250526052251,Open
20250526052524,Event
20250526052607,Close
20250526052828,Close
20250526053204,Running
20250526053214,Close
20250526053233,Open
20250526053235,Open
20250526053237,Open
20250526053238,Open
20250526053244,MidTravel
20250526053244,Close
20250526053245,Close
20250526053245,Close
20250526053246,Close
20250526053249,Close
20250526053250,Close
20250526053444,Close
20250526053445,Close
20250526053446,Close
20250526053446,Close
20250526053447,Close
20250526053447,Close
20250526053448,Close
20250526053448,Close
20250526053449,Close
20250526053449,Close
20250526053450,Open
20250526053450,Open
20250526053450,Open
20250526053450,Close
20250526053451,Close
20250526053452,Close
20250526053452,Close
20250526053452,Close
20250526053454,Close
20250526053455,Close
20250526053455,Close
20250526053456,Close
20250526053456,Close
20250526053459,Close
20250526053500,Close
20250526053607,Close
20250526053638,Close
20250526053640,Close
20250526053641,Close
20250526053643,Close
20250526053656,Open
20250526053707,Open
20250526053708,Open
20250526053708,Open
20250526053743,Open
320250526053958,Normal
20250526054325,Close
120250526050108,Normal
20250526050202,Close
20250526050222,Close
20250526050225,Close
20250526050227,Close
20250526050234,Close
320250526050418,Normal
20250526050427,Close
20250526050430,Close
20250526050430,Open
20250526050430,Close
20250526050431,Close
20250526050431,Close
20250526050432,Close
20250526050432,Close
20250526050433,MidTravel
20250526050433,Close
20250526050438,Close
20250526050439,Close
20250526050444,Close
20250526050445,Close
20250526050448,Close
20250526050454,Close
20250526050459,Close
20250526050505,Close
20250526050508,Close
20250526050521,Close
20250526050529,Close
20250526050542,Close
20250526050543,Close
20250526050544,Close
20250526050545,Close
20250526050547,Close
20250526050548,Close
20250526050548,Close
20250526050553,Close
20250526050908,Open
20250526050911,Open
20250526050924,Close
20250526050933,Close
20250526050937,Close
20250526050946,Open
20250526051039,Open
20250526051042,Open
20250526051051,Close
20250526051115,Close
20250526051305,Normal
20250526052107,Open
20250526052126,Open
20250526052219,Close
20250526052235,Close
20250526052254,Open
20250526052529,Normal
20250526052608,Close
20250526052912,Close
20250526053213,Close
20250526053222,Close
20250526053233,Open
20250526053237,Open
20250526053237,Open
20250526053242,Open
20250526053244,Close
20250526053244,Close
20250526053245,Close
20250526053245,Close
20250526053246,Discrepancy
20250526053249,Close
20250526053250,Close
20250526053445,Close
20250526053445,Close
20250526053446,Close
20250526053447,Close
20250526053447,Close
20250526053448,Close
20250526053448,Close
20250526053448,Close
20250526053449,Close
20250526053450,Close
20250526053450,Open
20250526053450,Open
20250526053450,Open
20250526053450,Close
20250526053451,Close
20250526053452,Close
20250526053452,Close
20250526053453,Close
20250526053454,Close
20250526053455,Close
20250526053455,Close
20250526053456,Close
20250526053459,Close
20250526053459,Close
20250526053500,Close
20250526053608,Close
20250526053638,Close
20250526053640,Close
20250526053642,Close
20250526053646,Close
20250526053658,Open
20250526053707,Open
20250526053708,Open
320250526053736,Normal
20250526053746,Event
220250526054225,Running
120250526054348,Stopped
20250526050037,Event
20250526050200,Open
320250526050208,Alarm
20250526050225,Open
20250526050226,Open
20250526050232,Open
20250526050414,Open
20250526050426,Open
20250526050429,Open
20250526050430,Close
20250526050430,Open
20250526050431,Open
20250526050431,Open
20250526050431,Open
20250526050432,Open
20250526050432,Open
20250526050433,Open
20250526050433,Open
20250526050439,Open
20250526050439,Open
20250526050444,Open
20250526050447,Open
20250526050454,Open
20250526050459,Open
20250526050504,Open
20250526050508,Open
20250526050520,Open
20250526050529,Open
20250526050542,Open
20250526050543,Open
20250526050544,Open
20250526050545,Open
20250526050547,Open
20250526050547,Open
20250526050548,Open
20250526050549,Open
20250526050657,Normal
20250526050911,Close
120250526050913,Running
20250526050930,Open
20250526050934,Open
20250526050945,Close
320250526051015,Alarm
20250526051041,Close
20250526051048,Open
20250526051115,Open
20250526051253,Close
20250526051920,Normal
20250526052107,Close
20250526052158,Open
20250526052234,Open
20250526052251,Close
320250526052414,Alarm
20250526052606,Open
20250526052828,Open
20250526053146,Normal
20250526053214,Open
20250526053233,Close
20250526053233,Close
20250526053237,Close
20250526053237,Close
20250526053244,Close
20250526053244,Open
20250526053244,Open
20250526053245,Open
20250526053246,Open
20250526053248,Open
20250526053250,Open
20250526053444,Open
20250526053445,Open
20250526053446,Open
20250526053446,Open
20250526053447,Open
20250526053447,Open
20250526053448,Open
20250526053448,Open
20250526053448,Open
20250526053449,Open
20250526053450,Close
20250526053450,Close
20250526053450,Close
20250526053450,Open
20250526053451,Open
20250526053452,Open
20250526053452,Open
20250526053452,Open
20250526053454,Open
20250526053455,Open
20250526053455,Open
20250526053456,Open
20250526053456,Open
20250526053459,Open
20250526053500,Open
20250526053607,Open
20250526053638,Open
20250526053640,Open
20250526053641,Open
20250526053643,Open
20250526053646,Close
20250526053707,Close
20250526053707,Close
20250526053708,Close
20250526053740,Close
320250526053958,Normal
20250526054325,Open
20250526054455,Close
20250526054523,Open
20250526054555,Open
20250526054556,Open
20250526054556,Open
20250526054600,Open
20250526054600,Open
20250526054601,Open
20250526054609,Open
20250526054610,Open
20250526054611,Alarm
20250526054613,Close
20250526054614,Close
